ESTACAO,DATA (YYYY-MM-DD),rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
A601,2000-07-14,1.0,517.0,16.345833333333335,17.8,15.2,97.0,75.0,5.8,1.7958333333333334
A601,2000-07-15,0.0,2455.0,19.3,27.4,13.8,96.0,45.0,12.6,2.8083333333333336
A601,2000-07-16,13.6,757.0,17.733333333333334,21.0,16.1,97.0,72.0,11.9,2.9375
A601,2000-07-17,0.0,2586.0,15.229166666666666,20.0,9.1,92.0,31.0,8.9,2.154166666666667
A601,2000-07-18,0.0,2298.0,13.670833333333334,21.7,8.6,96.0,40.0,5.5,1.5999999999999999
A601,2000-07-19,0.0,2082.0,16.941666666666666,27.3,10.3,95.0,33.0,11.1,2.433333333333333
A601,2000-07-20,0.0,1887.0,16.920833333333334,21.4,13.5,94.0,48.0,8.0,1.7166666666666668
A601,2000-07-21,0.2,2412.0,16.429166666666667,26.5,9.9,97.0,46.0,15.1,1.8166666666666667
A601,2000-07-22,0.0,2314.0,23.391666666666666,30.8,15.2,92.0,41.0,13.4,3.4416666666666664
A601,2000-07-23,8.2,296.0,20.983333333333334,26.0,17.1,97.0,56.0,12.1,2.433333333333333
A601,2000-07-24,1.4,1136.0,16.441666666666666,18.9,14.5,96.0,65.0,9.0,2.908333333333333
A601,2000-07-25,0.0,616.0,16.67083333333333,19.1,14.9,94.0,65.0,15.4,0.5750000000000001
A601,2000-07-26,0.0,963.0,17.7,20.4,14.3,97.0,71.0,6.8,1.5666666666666667
A601,2000-07-27,0.2,1568.0,18.495833333333334,21.7,16.5,96.0,66.0,8.2,2.1041666666666665
A601,2000-07-28,0.0,2065.0,18.066666666666666,24.1,15.0,96.0,42.0,5.7,0.9625
A601,2000-07-29,0.0,2672.0,17.433333333333334,26.1,10.9,96.0,34.0,7.7,1.8833333333333335
A601,2000-07-30,0.2,2641.0,17.8875,28.1,11.1,96.0,33.0,9.4,2.7541666666666664
A601,2000-07-31,0.0,2535.0,17.933333333333334,25.8,12.1,97.0,45.0,9.6,2.4583333333333335
A601,2000-08-01,0.0,2205.0,20.058333333333334,26.9,14.7,97.0,47.0,7.7,1.7541666666666667
A601,2000-08-02,0.0,2449.0,21.837500000000002,29.6,15.7,98.0,37.0,10.6,2.2666666666666666
A601,2000-08-03,0.2,2579.0,22.883333333333336,29.3,19.0,89.0,43.0,13.1,4.033333333333333
A601,2000-08-04,13.0,1832.0,18.3625,21.6,15.7,97.0,76.0,13.6,3.529166666666667
A601,2000-08-05,0.0,1729.0,16.895833333333332,21.1,13.2,94.0,43.0,24.8,1.1833333333333333
A601,2000-08-06,0.0,2683.0,16.787499999999998,27.4,9.8,96.0,37.0,12.8,3.095833333333333
A601,2000-08-07,0.0,2639.0,19.95416666666667,28.3,14.7,92.0,37.0,9.0,2.2916666666666665
A601,2000-08-08,0.0,2615.0,20.658333333333335,30.6,14.2,98.0,32.0,6.6,1.7083333333333333
A601,2000-08-09,0.2,2669.0,23.974999999999998,32.8,15.9,98.0,26.0,17.5,2.1041666666666665
A601,2000-08-10,0.0,1792.0,21.90416666666667,27.3,18.3,90.0,38.0,10.3,3.0
A601,2000-08-11,3.6,591.0,18.154166666666665,20.3,16.8,95.0,75.0,12.1,3.3083333333333336
A601,2000-08-12,0.2,2927.0,16.166666666666668,20.3,14.0,92.0,48.0,12.8,4.795833333333333
A601,2000-08-13,1.2,1939.0,15.924999999999999,20.3,11.9,96.0,54.0,22.5,1.2791666666666666
A601,2000-08-14,0.2,2836.0,17.158333333333335,24.3,11.1,96.0,44.0,7.5,1.9000000000000001
A601,2000-08-15,0.0,2606.0,20.591666666666665,28.9,12.9,92.0,35.0,11.8,3.7375000000000003
A601,2000-08-16,0.4,1262.0,18.229166666666668,23.1,15.3,97.0,63.0,13.7,3.0416666666666665
A601,2000-08-17,0.4,2733.0,20.1125,27.3,16.9,97.0,47.0,24.8,1.8499999999999999
A601,2000-08-18,1.8,1743.0,20.029166666666665,25.2,17.8,96.0,63.0,11.2,2.525
A601,2000-08-19,0.0,2631.0,19.108333333333334,23.8,17.3,92.0,61.0,18.7,1.5791666666666666
A601,2000-08-20,0.0,2643.0,21.395833333333332,28.2,17.4,95.0,42.0,9.1,1.175
A601,2000-08-21,0.2,2924.0,21.508333333333336,31.8,14.4,97.0,23.0,7.2,1.7750000000000001
A601,2000-08-22,0.0,2925.0,23.21666666666667,32.4,14.9,97.0,21.0,11.1,2.0124999999999997
A601,2000-08-23,0.0,2961.0,24.066666666666666,32.6,16.5,86.0,21.0,23.3,2.2666666666666666
A601,2000-08-24,0.0,2861.0,25.008333333333336,34.4,17.1,82.0,21.0,9.6,2.1416666666666666
A601,2000-08-25,0.0,2859.0,25.545833333333334,36.2,16.9,95.0,24.0,8.3,1.9166666666666667
A601,2000-08-26,0.0,2844.0,29.9875,37.2,22.8,68.0,26.0,9.0,2.5500000000000003
A601,2000-08-27,0.0,,21.5,30.3,20.5,84.0,42.0,12.8,4.6000000000000005
A601,2000-09-05,0.0,1773.0,21.057142857142857,23.0,19.5,78.0,60.0,5.7,2.042857142857143
A601,2000-09-06,0.0,1116.0,18.6125,21.6,15.7,96.0,64.0,5.4,0.9458333333333333
A601,2000-09-07,0.2,2572.0,20.01666666666667,25.2,17.3,94.0,51.0,7.1,1.5166666666666666
A601,2000-09-08,0.0,3205.0,21.283333333333335,28.1,14.9,97.0,39.0,9.3,2.1750000000000003
A601,2000-09-09,0.0,1789.0,21.962500000000002,26.7,18.2,91.0,49.0,10.5,2.670833333333333
A601,2000-09-10,0.0,3169.0,24.65416666666667,30.2,20.4,74.0,41.0,11.0,3.404166666666667
A601,2000-09-11,0.0,3083.0,26.65416666666667,31.6,23.2,66.0,40.0,13.2,3.8375
A601,2000-09-12,0.0,2453.0,26.09583333333333,30.3,21.0,88.0,44.0,11.4,3.1625
A601,2000-09-13,13.4,2965.0,25.447619047619046,32.3,19.5,95.0,40.0,11.5,3.0952380952380953
A601,2000-09-14,0.0,3035.0,22.145833333333332,28.7,19.6,96.0,61.0,9.0,2.0375
A601,2000-09-15,0.0,3175.0,24.3125,32.7,19.9,96.0,40.0,24.5,2.4250000000000003
A601,2000-09-16,2.0,1185.0,21.4375,23.7,19.5,94.0,77.0,9.6,2.795833333333334
A601,2000-09-17,4.0,952.0,20.141666666666666,21.7,19.3,96.0,84.0,7.9,2.404166666666667
A601,2000-09-18,0.4,1821.0,21.2,24.7,19.1,96.0,70.0,5.9,1.7750000000000001
A601,2000-09-19,0.0,3125.0,23.4875,31.5,20.1,93.0,46.0,11.9,2.5208333333333335
A601,2000-09-20,0.0,3157.0,22.108333333333334,29.0,17.5,97.0,61.0,9.5,1.9083333333333332
A601,2000-09-21,0.0,3337.0,25.8,32.4,19.0,97.0,33.0,14.1,3.4125
A601,2000-09-22,0.0,3170.0,24.97083333333333,28.4,20.3,93.0,37.0,15.2,4.75
A601,2000-09-23,0.0,1847.0,21.712500000000002,26.0,18.3,96.0,64.0,6.5,1.0041666666666667
A601,2000-09-24,0.0,3259.0,26.583333333333332,35.3,19.1,95.0,29.0,13.8,3.9333333333333336
A601,2000-09-25,3.0,734.0,18.662499999999998,22.2,16.2,96.0,74.0,13.1,3.1333333333333333
A601,2000-09-26,3.8,456.0,16.295833333333334,17.8,15.7,96.0,88.0,5.6,1.9291666666666665
A601,2000-09-27,0.0,1477.0,17.650000000000002,20.8,15.6,96.0,67.0,7.3,0.8916666666666666
A601,2000-09-28,0.0,2423.0,20.558333333333334,25.0,16.5,95.0,54.0,4.9,1.1583333333333334
A601,2000-09-29,0.0,3371.0,20.891666666666666,28.0,16.1,95.0,50.0,12.0,2.6125000000000003
A601,2000-09-30,0.0,3351.0,21.3875,28.4,17.1,94.0,51.0,10.4,2.5791666666666666
A601,2000-10-01,0.0,3123.0,21.745833333333334,27.7,18.1,96.0,62.0,11.4,2.004166666666667
A601,2000-10-02,0.0,3345.0,23.02916666666667,30.4,18.6,93.0,47.0,8.8,2.379166666666667
A601,2000-10-03,0.0,3311.0,23.27916666666667,33.4,18.3,97.0,42.0,10.8,2.8666666666666667
A601,2000-10-04,0.0,2493.0,23.245833333333334,27.6,19.6,96.0,64.0,12.1,3.1125000000000003
A601,2000-10-05,1.0,1203.0,24.166666666666668,27.8,21.4,95.0,69.0,13.8,1.7416666666666665
A601,2000-10-06,3.8,2594.0,22.620833333333334,26.9,20.4,96.0,67.0,7.9,1.9791666666666667
A601,2000-10-07,1.2,1629.0,21.2625,25.0,19.2,96.0,70.0,6.9,1.554166666666667
A601,2000-10-08,0.2,1115.0,20.483333333333334,22.7,19.2,95.0,76.0,3.9,0.9583333333333334
A601,2000-10-09,0.0,3478.0,23.458333333333332,29.6,19.3,94.0,49.0,10.2,1.7416666666666665
A601,2000-10-10,0.0,3253.0,25.495833333333334,32.4,21.7,90.0,46.0,13.4,3.783333333333333
A601,2000-10-11,0.0,3227.0,23.724999999999998,31.2,20.0,95.0,50.0,10.2,2.2583333333333333
A601,2000-10-12,0.0,3474.0,28.258333333333336,38.2,20.6,95.0,23.0,10.3,2.2624999999999997
A601,2000-10-13,0.0,3414.0,26.425,30.8,22.3,94.0,39.0,11.0,3.1
A601,2000-10-14,0.0,3488.0,24.724999999999998,31.2,20.8,94.0,54.0,11.6,3.2583333333333333
A601,2000-10-15,0.0,3008.0,24.837500000000002,29.9,22.7,90.0,59.0,10.1,2.3291666666666666
A601,2000-10-16,0.0,3353.0,25.8,31.6,22.7,89.0,49.0,8.6,1.8416666666666668
A601,2000-10-17,0.0,3387.0,26.412499999999998,34.2,20.1,96.0,36.0,12.0,2.5416666666666665
A601,2000-10-18,0.0,3417.0,27.145833333333332,36.1,21.1,96.0,32.0,9.8,2.8541666666666665
A601,2000-10-19,0.0,2302.0,25.02916666666667,28.5,22.1,96.0,68.0,8.1,2.4291666666666667
A601,2000-10-20,0.0,2224.0,25.266666666666666,30.5,22.1,94.0,60.0,11.6,1.7291666666666667
A601,2000-10-21,0.0,2095.0,25.78333333333333,28.6,23.2,91.0,51.0,10.1,3.875
A601,2000-10-22,0.4,2590.0,24.254166666666666,29.8,22.0,95.0,62.0,10.9,2.4833333333333334
A601,2000-10-23,0.0,3512.0,26.162499999999998,34.0,21.6,96.0,53.0,13.0,2.8000000000000003
A601,2000-10-24,0.0,3369.0,25.854166666666668,32.5,21.1,95.0,56.0,10.6,2.533333333333333
A601,2000-10-25,0.0,3458.0,26.291666666666668,31.9,24.4,87.0,54.0,11.3,3.7291666666666665
A601,2000-10-26,0.2,3709.0,26.09166666666667,33.5,21.8,96.0,40.0,11.5,2.6
A601,2000-10-27,0.0,3011.0,27.620833333333334,37.8,21.7,93.0,26.0,12.5,3.5208333333333335
A601,2000-10-28,7.6,927.0,22.808333333333334,26.2,19.4,96.0,70.0,14.2,1.7
A601,2000-10-29,13.4,2123.0,19.529166666666665,22.6,18.5,96.0,75.0,7.2,1.0583333333333333
A601,2000-10-30,1.0,2513.0,21.183333333333334,26.1,18.1,95.0,59.0,5.8,1.3791666666666667
A601,2000-10-31,0.0,3140.0,22.516666666666666,28.6,17.2,96.0,51.0,8.6,2.275
A601,2000-11-01,0.0,3370.0,23.837500000000002,29.7,18.4,96.0,48.0,8.1,1.4749999999999999
A601,2000-11-02,0.0,3644.0,25.2375,32.1,19.1,94.0,36.0,10.8,2.4125
A601,2000-11-03,0.6,3611.0,24.991666666666664,33.2,19.9,93.0,41.0,12.6,3.5083333333333333
A601,2000-11-04,0.2,2815.0,23.508333333333336,28.0,21.1,96.0,64.0,7.7,2.0500000000000003
A601,2000-11-05,0.0,2663.0,24.508333333333336,29.4,22.4,91.0,58.0,8.7,1.8458333333333332
A601,2000-11-06,22.4,2440.0,23.691666666666666,29.0,20.6,96.0,65.0,7.8,0.8208333333333333
A601,2000-11-07,1.8,1183.0,22.566666666666666,24.6,21.7,96.0,72.0,5.9,1.3416666666666668
A601,2000-11-08,0.0,3338.0,22.22083333333333,27.4,17.4,94.0,52.0,8.2,1.4625000000000001
A601,2000-11-09,0.0,3848.0,23.9875,30.9,17.9,94.0,40.0,8.3,2.3583333333333334
A601,2000-11-10,0.0,3745.0,24.245833333333334,31.8,18.4,95.0,39.0,11.0,3.2624999999999997
A601,2000-11-11,0.2,2997.0,23.504166666666666,28.0,20.5,95.0,60.0,8.7,2.2375000000000003
A601,2000-11-12,0.0,2554.0,24.90416666666667,31.0,21.8,93.0,55.0,7.5,1.3708333333333333
A601,2000-11-13,0.0,1912.0,27.099999999999998,32.1,22.7,94.0,56.0,8.8,1.7083333333333333
A601,2000-11-14,7.4,1646.0,22.925,26.9,20.2,96.0,78.0,12.8,2.625
A601,2000-11-15,1.4,2041.0,21.150000000000002,25.0,19.2,96.0,68.0,9.4,2.5875
A601,2000-11-16,0.2,3282.0,23.433333333333334,28.7,19.4,95.0,53.0,7.3,1.5791666666666666
A601,2000-11-17,2.2,3154.0,24.333333333333332,29.9,19.2,97.0,49.0,8.0,1.6708333333333334
A601,2000-11-18,0.2,2988.0,23.833333333333332,28.5,21.1,90.0,54.0,9.4,2.9
A601,2000-11-19,8.0,983.0,22.337500000000002,25.5,19.6,96.0,75.0,7.0,1.5041666666666667
A601,2000-11-20,0.0,3506.0,26.241666666666664,33.4,23.2,81.0,40.0,8.7,2.8041666666666667
A601,2000-11-21,5.6,3855.0,23.758333333333336,29.5,20.1,96.0,57.0,8.7,2.1625
A601,2000-11-22,5.8,2922.0,23.495833333333334,28.5,21.3,96.0,67.0,9.3,2.25
A601,2000-11-23,0.0,3076.0,23.941666666666666,29.3,20.4,96.0,63.0,10.6,2.2958333333333334
A601,2000-11-24,0.0,3567.0,27.5125,35.7,21.9,94.0,31.0,9.6,1.8625
A601,2000-11-25,4.6,3761.0,26.258333333333336,31.1,22.1,95.0,53.0,10.3,3.125
A601,2000-11-26,19.8,1288.0,22.925,25.3,20.7,97.0,75.0,5.9,1.1708333333333334
A601,2000-11-27,0.0,2836.0,24.070833333333336,29.7,21.3,96.0,63.0,10.9,1.741666666666667
A601,2000-11-28,0.0,3682.0,27.233333333333334,33.1,22.1,94.0,44.0,10.6,2.6958333333333333
A601,2000-11-29,1.4,2874.0,27.97083333333333,36.0,23.5,92.0,36.0,10.3,2.625
A601,2000-11-30,4.2,3335.0,26.383333333333336,30.3,22.5,94.0,60.0,10.8,3.3666666666666667
A601,2000-12-01,4.8,1618.0,22.950000000000003,25.1,21.7,96.0,79.0,11.3,2.858333333333333
A601,2000-12-02,0.8,3101.0,23.907692307692308,27.2,21.0,95.0,64.0,7.6,2.423076923076923
A601,2000-12-03,0.0,3211.0,25.283333333333335,32.3,21.2,91.0,52.0,12.1,2.4833333333333334
A601,2000-12-04,0.2,3485.0,26.170833333333334,33.6,22.6,94.0,49.0,10.3,1.8208333333333335
A601,2000-12-05,3.6,3493.0,25.683333333333334,31.0,22.6,95.0,58.0,12.5,3.1125000000000003
A601,2000-12-06,3.6,3243.0,23.83125,27.0,21.1,96.0,56.0,10.4,3.41875
A601,2000-12-07,0.2,3943.0,23.94347826086957,30.2,18.5,96.0,40.0,6.9,1.3304347826086955
A601,2000-12-08,0.0,3851.0,26.15416666666667,32.1,20.2,92.0,44.0,6.2,1.8791666666666667
A601,2000-12-09,0.0,3785.0,26.516666666666666,34.4,21.1,92.0,40.0,10.6,3.1833333333333336
A601,2000-12-10,0.0,3577.0,26.46666666666667,32.2,21.7,94.0,54.0,11.5,2.7624999999999997
A601,2000-12-11,0.0,3528.0,25.65416666666667,30.4,20.9,96.0,53.0,9.6,2.254166666666667
A601,2000-12-12,0.0,3743.0,27.474999999999998,35.1,21.6,91.0,38.0,8.5,2.720833333333333
A601,2000-12-13,0.0,3576.0,27.929166666666664,34.8,23.5,92.0,37.0,10.3,2.775
A601,2000-12-14,0.0,3736.0,27.84583333333333,35.5,22.6,95.0,31.0,9.2,1.625
A601,2000-12-15,0.0,3667.0,29.21666666666667,34.9,24.2,89.0,35.0,13.5,3.108333333333333
A601,2000-12-16,0.0,3391.0,29.837500000000002,35.9,25.8,82.0,36.0,15.3,3.2708333333333335
A601,2000-12-17,6.8,1020.0,22.333333333333332,26.8,19.5,95.0,80.0,13.1,4.0375000000000005
A601,2000-12-18,3.0,1434.0,20.400000000000002,22.7,18.9,96.0,81.0,7.4,1.7083333333333333
A601,2000-12-19,1.4,951.0,22.400000000000002,25.5,20.7,93.0,72.0,6.2,2.642857142857143
A601,2000-12-20,0.0,2881.0,24.891666666666666,28.4,21.2,93.0,54.0,6.8,2.15
A601,2000-12-21,0.0,3742.0,25.45294117647059,31.1,19.2,94.0,48.0,8.6,2.3352941176470585
A601,2000-12-22,1.0,3720.0,27.0,36.7,20.7,95.0,38.0,10.5,1.5125
A601,2000-12-23,0.0,3654.0,28.75833333333333,33.3,25.7,84.0,48.0,10.3,3.5666666666666664
A601,2000-12-24,7.8,3745.0,27.349999999999998,35.6,23.2,94.0,42.0,15.3,1.9000000000000001
A601,2000-12-25,11.8,3873.0,27.320833333333336,36.1,22.5,94.0,44.0,9.8,2.1166666666666667
A601,2000-12-26,4.8,1996.0,26.425,31.0,22.4,95.0,53.0,7.2,1.5083333333333335
A601,2000-12-27,0.0,3992.0,29.313043478260873,35.4,25.6,89.0,41.0,8.5,2.617391304347826
A601,2000-12-28,1.6,3613.0,28.291666666666668,34.3,24.5,85.0,45.0,9.3,2.6374999999999997
A601,2000-12-29,0.0,40.0,25.259999999999998,26.7,24.5,91.0,80.0,5.1,1.2
A801,2000-09-22,0.0,3228.0,17.119999999999997,21.3,14.2,95.0,37.0,7.6,1.83
A801,2000-09-23,15.6,3117.0,17.604166666666668,27.2,11.8,97.0,46.0,7.1,1.5583333333333333
A801,2000-09-24,5.8,1094.0,14.995833333333332,19.0,12.4,97.0,46.0,17.0,2.4541666666666666
A801,2000-09-25,0.0,3538.0,10.704166666666666,14.9,6.9,79.0,39.0,11.9,2.733333333333333
A801,2000-09-26,0.0,3296.0,11.833333333333334,17.4,7.8,83.0,35.0,7.9,1.75
A801,2000-09-27,0.0,3169.0,14.529166666666667,22.7,7.4,94.0,38.0,7.5,1.5916666666666668
A801,2000-09-28,0.0,3250.0,18.570833333333333,26.9,12.4,97.0,32.0,8.3,1.4124999999999999
A801,2000-09-29,0.0,3132.0,18.954166666666666,26.6,11.7,93.0,40.0,6.7,1.3291666666666666
A801,2000-09-30,0.0,3030.0,18.233333333333334,25.6,13.5,97.0,62.0,7.1,1.6583333333333332
A801,2000-10-01,2.2,2462.0,19.804166666666667,24.0,16.9,97.0,69.0,6.4,1.2791666666666666
A801,2000-10-02,0.2,1837.0,18.854166666666668,22.8,16.8,97.0,68.0,7.4,1.7583333333333335
A801,2000-10-03,5.2,754.0,17.566666666666666,20.3,14.9,95.0,80.0,17.8,3.7291666666666665
A801,2000-10-04,11.6,852.0,17.912499999999998,21.6,15.9,97.0,81.0,9.6,1.3708333333333333
A801,2000-10-05,0.4,3442.0,17.383333333333333,20.8,14.6,95.0,46.0,11.6,2.654166666666667
A801,2000-10-06,0.2,3480.0,15.762500000000001,20.0,12.2,89.0,41.0,10.5,2.6374999999999997
A801,2000-10-07,0.0,3447.0,16.129166666666666,22.0,10.9,93.0,42.0,7.7,1.4541666666666666
A801,2000-10-08,0.0,3492.0,16.758333333333333,23.5,11.1,92.0,33.0,10.4,2.2375000000000003
A801,2000-10-09,7.8,1659.0,17.608333333333334,23.6,14.2,96.0,55.0,9.4,1.9791666666666667
A801,2000-10-10,2.8,2007.0,17.170833333333334,19.0,15.1,97.0,60.0,10.7,2.504166666666667
A801,2000-10-11,0.6,3012.0,17.491666666666667,24.3,13.2,92.0,62.0,20.1,2.4583333333333335
A801,2000-10-12,10.4,,18.066666666666666,19.8,17.8,95.0,87.0,12.1,2.733333333333333
A801,2000-10-13,0.0,284.0,18.8,19.9,18.5,93.0,86.0,6.0,2.033333333333333
A801,2000-10-14,1.0,1064.0,18.116666666666667,20.3,15.6,95.0,84.0,11.0,3.5749999999999997
A801,2000-10-15,0.2,1553.0,16.991666666666667,19.2,15.5,92.0,70.0,16.0,4.220833333333333
A801,2000-10-16,0.0,2943.0,20.958333333333332,27.5,16.3,89.0,54.0,10.4,2.4
A801,2000-10-17,0.4,2748.0,23.458333333333332,28.8,20.4,96.0,58.0,6.2,0.9625
A801,2000-10-18,9.6,2841.0,21.97083333333333,26.4,19.3,96.0,60.0,9.2,1.8958333333333333
A801,2000-10-19,2.0,2916.0,20.816666666666666,26.6,17.7,95.0,66.0,11.3,2.7708333333333335
A801,2000-10-20,7.8,1661.0,20.095454545454547,23.6,18.4,95.0,69.0,11.3,1.8863636363636365
A801,2000-10-21,0.0,3492.0,20.145833333333332,26.6,15.8,95.0,54.0,10.6,2.1416666666666666
A801,2000-10-22,0.0,2967.0,22.7,32.0,16.8,94.0,42.0,11.3,1.8125
A801,2000-10-23,0.2,1458.0,21.233333333333334,23.9,20.1,92.0,67.0,9.0,1.9541666666666666
A801,2000-10-24,1.2,1428.0,19.849999999999998,21.2,19.3,95.0,81.0,9.7,2.9499999999999997
A801,2000-10-25,0.2,2752.0,21.337500000000002,25.9,19.2,91.0,66.0,12.8,3.7583333333333333
A801,2000-10-26,0.4,1183.0,22.46666666666667,25.8,19.9,91.0,69.0,10.6,1.9166666666666667
A801,2000-10-27,2.4,3690.0,23.53333333333333,27.6,21.1,93.0,40.0,13.2,2.670833333333333
A801,2000-10-28,0.0,3479.0,18.816666666666666,21.8,15.8,87.0,34.0,10.0,2.595833333333333
A801,2000-10-29,0.2,3507.0,15.229166666666666,19.9,12.4,91.0,42.0,9.1,2.0708333333333333
A801,2000-10-30,0.0,3602.0,17.729166666666668,27.4,9.9,92.0,23.0,8.1,1.7708333333333333
A801,2000-10-31,0.0,3456.0,21.462500000000002,29.3,14.4,94.0,31.0,8.9,1.7666666666666666
A801,2000-11-01,0.0,3503.0,24.020833333333332,33.5,18.4,92.0,32.0,9.7,2.3583333333333334
A801,2000-11-02,7.8,1487.0,22.516666666666666,26.0,17.5,95.0,63.0,15.1,2.2083333333333335
A801,2000-11-03,0.0,3748.0,18.208333333333332,23.5,12.1,95.0,33.0,10.2,1.55
A801,2000-11-04,0.0,3266.0,17.341666666666665,22.1,11.5,93.0,25.0,7.1,1.6041666666666667
A801,2000-11-05,0.0,3661.0,18.045833333333334,24.2,12.4,90.0,43.0,10.8,2.8083333333333336
A801,2000-11-06,0.0,3397.0,19.883333333333333,26.0,16.6,90.0,59.0,11.1,3.2541666666666664
A801,2000-11-07,0.0,3492.0,22.162499999999998,28.8,18.2,87.0,53.0,13.0,3.8541666666666665
A801,2000-11-08,13.6,3302.0,22.775000000000002,28.8,18.5,96.0,51.0,7.9,1.7541666666666667
A801,2000-11-09,0.2,3663.0,22.391666666666666,26.7,20.0,94.0,62.0,10.7,1.825
A801,2000-11-10,0.4,2387.0,20.183333333333334,24.1,17.9,94.0,57.0,9.2,2.5749999999999997
A801,2000-11-11,0.0,2531.0,20.900000000000002,25.0,18.0,88.0,66.0,13.1,3.845833333333333
A801,2000-11-12,16.8,786.0,21.066666666666666,23.1,19.6,96.0,76.0,10.1,1.2416666666666667
A801,2000-11-13,0.0,2494.0,20.525000000000002,24.8,18.4,96.0,59.0,9.1,1.5999999999999999
A801,2000-11-14,0.0,3730.0,17.599999999999998,20.9,15.2,94.0,53.0,12.1,2.2916666666666665
A801,2000-11-15,0.0,3959.0,16.229166666666668,20.8,12.4,72.0,33.0,7.8,2.1041666666666665
A801,2000-11-16,0.0,3832.0,16.929166666666667,24.5,10.7,91.0,30.0,7.0,1.3541666666666667
A801,2000-11-17,0.0,3233.0,19.283333333333335,26.0,12.9,90.0,45.0,10.1,1.8208333333333335
A801,2000-11-18,0.0,3767.0,23.162499999999998,29.9,17.2,94.0,45.0,7.5,1.616666666666667
A801,2000-11-19,0.0,3797.0,24.5,31.4,18.4,84.0,22.0,9.2,1.675
A801,2000-11-20,0.0,1670.0,20.662499999999998,24.2,18.4,86.0,51.0,12.9,3.2583333333333333
A801,2000-11-21,0.0,2349.0,20.745833333333334,27.2,17.9,84.0,55.0,8.8,2.766666666666667
A801,2000-11-22,0.0,3702.0,24.233333333333334,33.0,16.7,95.0,28.0,7.0,1.5416666666666667
A801,2000-11-23,0.0,3663.0,27.0125,36.2,18.2,89.0,24.0,7.9,1.7083333333333333
A801,2000-11-24,6.4,1632.0,21.983333333333334,27.2,18.9,95.0,54.0,18.3,2.2208333333333337
A801,2000-11-25,0.0,2753.0,19.870833333333334,23.7,17.6,92.0,47.0,9.1,2.8000000000000003
A801,2000-11-26,0.0,3766.0,20.82916666666667,31.0,13.4,83.0,33.0,8.2,1.6416666666666666
A801,2000-11-27,12.6,3637.0,25.3125,33.8,19.2,95.0,33.0,19.4,1.7249999999999999
A801,2000-11-28,5.4,3099.0,24.675,32.7,19.5,92.0,42.0,8.0,1.1916666666666667
A801,2000-11-29,26.2,1147.0,20.125,22.0,17.7,96.0,78.0,15.8,2.308333333333333
A801,2000-11-30,0.4,3173.0,19.1,23.0,16.9,95.0,50.0,11.9,3.954166666666667
A801,2000-12-01,0.0,2874.0,18.541666666666668,23.9,13.2,89.0,49.0,11.6,2.7916666666666665
A801,2000-12-02,0.0,3657.0,21.320833333333333,29.3,15.5,81.0,43.0,11.9,1.8958333333333333
A801,2000-12-03,0.0,3404.0,22.208333333333332,27.8,17.9,93.0,49.0,10.7,1.8875
A801,2000-12-04,5.8,2710.0,19.245833333333334,23.9,14.4,94.0,59.0,6.3,1.2833333333333334
A801,2000-12-05,0.8,2384.0,20.079166666666666,24.4,17.5,91.0,52.0,6.9,1.3291666666666666
A801,2000-12-06,0.0,3841.0,20.900000000000002,28.2,16.2,96.0,32.0,6.4,1.3041666666666667
A801,2000-12-07,0.0,3716.0,24.833333333333332,33.2,17.6,85.0,28.0,6.4,1.2458333333333333
A801,2000-12-08,0.0,3708.0,27.429166666666664,34.8,19.7,79.0,28.0,6.6,1.4416666666666667
A801,2000-12-09,3.8,3704.0,27.19583333333333,35.2,22.5,86.0,37.0,11.6,1.3708333333333333
A801,2000-12-10,0.0,3709.0,24.416666666666668,28.3,20.5,86.0,42.0,10.2,2.470833333333333
A801,2000-12-11,1.0,3578.0,24.120833333333334,33.1,17.7,89.0,41.0,13.7,1.9875
A801,2000-12-12,0.2,3583.0,26.2375,33.4,21.0,91.0,38.0,12.6,1.6291666666666667
A801,2000-12-13,0.0,3050.0,27.308333333333334,34.2,22.6,88.0,42.0,9.3,1.2249999999999999
A801,2000-12-14,11.4,1718.0,24.59166666666667,28.9,22.7,94.0,66.0,5.7,1.1875
A801,2000-12-15,0.0,3094.0,24.558333333333334,27.7,23.1,95.0,65.0,11.1,1.741666666666667
A801,2000-12-16,7.4,3296.0,19.575,23.1,14.6,94.0,55.0,17.0,3.1208333333333336
A801,2000-12-17,0.0,3928.0,19.837500000000002,24.5,13.5,88.0,34.0,8.9,1.6791666666666665
A801,2000-12-18,0.0,3864.0,21.224999999999998,28.9,13.7,89.0,24.0,7.2,1.45
A801,2000-12-19,0.0,3395.0,22.125,27.6,17.4,90.0,54.0,10.1,2.0083333333333333
A801,2000-12-20,0.0,3818.0,23.575,30.3,17.9,88.0,24.0,8.8,1.9291666666666665
A801,2000-12-21,1.2,2195.0,23.245833333333334,28.4,19.8,88.0,50.0,9.3,2.283333333333333
A801,2000-12-22,0.2,3007.0,22.84583333333333,27.7,20.4,91.0,58.0,9.2,2.470833333333333
A801,2000-12-23,0.0,2692.0,23.766666666666666,29.9,18.7,92.0,45.0,8.1,1.6624999999999999
A801,2000-12-24,2.0,3396.0,24.09583333333333,29.5,20.9,95.0,60.0,8.5,2.6
